destination_country,province,worker_count
นอร์เวย์,ราชบุรี,1
นอร์เวย์,อ่างทอง,1
นอร์เวย์,นครพนม,1
นอร์เวย์,ระนอง,1
นอร์เวย์,ตาก,1
นอร์เวย์,หนองคาย,1
นอร์เวย์,พระนครศรีอยุธยา,1
นอร์เวย์,สิงห์บุรี,1
นอร์เวย์,เชียงใหม่,1
นอร์เวย์,เลย,1
นอร์เวย์,พะเยา,1
นอร์เวย์,หนองบัวลำภู,1
นอร์เวย์,กำแพงเพชร,1
นอร์เวย์,ระยอง,1
นอร์เวย์,ฉะเชิงเทรา,1
นอร์เวย์,พิจิตร,1
นอร์เวย์,สุราษฎร์ธานี,1
นอร์เวย์,กาฬสินธุ์,1
นอร์เวย์,แพร่,1
ตุรกี,นครราชสีมา,50
ตุรกี,เชียงราย,17
ตุรกี,ศรีสะเกษ,10
ตุรกี,กำแพงเพชร,7
ตุรกี,อุบลราชธานี,6
ตุรกี,นครสวรรค์,5
ตุรกี,กรุงเทพมหานคร,5
ตุรกี,ภูเก็ต,4
ตุรกี,ขอนแก่น,4
ตุรกี,บุรีรัมย์,3
ตุรกี,หนองบัวลำภู,3
ตุรกี,เชียงใหม่,2
ตุรกี,นนทบุรี,2
ตุรกี,ลำปาง,2
ตุรกี,ระยอง,2
ตุรกี,เพชรบูรณ์,2
ตุรกี,สกลนคร,2
ตุรกี,ตาก,2
ตุรกี,ชลบุรี,1
ตุรกี,นครปฐม,1
ตุรกี,มุกดาหาร,1
ตุรกี,กระบี่,1
ตุรกี,สมุทรปราการ,1
ตุรกี,ชัยภูมิ,1
ตุรกี,สุราษฎร์ธานี,1
ตุรกี,ปทุมธานี,1
ตุรกี,กาญจนบุรี,1
ตุรกี,เลย,1
ตุรกี,สุรินทร์,1
ตุรกี,สงขลา,1
ตุรกี,พิษณุโลก,1
ตุรกี,บึงกาฬ,1
ตุรกี,ราชบุรี,1
ตุรกี,สมุทรสาคร,1
ตุรกี,กาฬสินธุ์,1
สเปน,นครราชสีมา,50
สเปน,เชียงราย,17
สเปน,ศรีสะเกษ,10
สเปน,กำแพงเพชร,7
สเปน,อุบลราชธานี,6
สเปน,นครสวรรค์,5
สเปน,กรุงเทพมหานคร,5
สเปน,ภูเก็ต,4
สเปน,ขอนแก่น,4
สเปน,บุรีรัมย์,3
สเปน,หนองบัวลำภู,3
สเปน,เชียงใหม่,2
สเปน,นนทบุรี,2
สเปน,ลำปาง,2
สเปน,ระยอง,2
สเปน,เพชรบูรณ์,2
สเปน,สกลนคร,2
สเปน,ตาก,2
สเปน,ชลบุรี,1
สเปน,นครปฐม,1
สเปน,มุกดาหาร,1
สเปน,กระบี่,1
สเปน,สมุทรปราการ,1
สเปน,ชัยภูมิ,1
สเปน,สุราษฎร์ธานี,1
สเปน,ปทุมธานี,1
สเปน,กาญจนบุรี,1
สเปน,เลย,1
สเปน,สุรินทร์,1
สเปน,สงขลา,1
สเปน,พิษณุโลก,1
สเปน,บึงกาฬ,1
สเปน,ราชบุรี,1
สเปน,สมุทรสาคร,1
สเปน,กาฬสินธุ์,1
สเปน,อุบลราชธานี,31
สเปน,นครราชสีมา,11
สเปน,กรุงเทพมหานคร,10
สเปน,บุรีรัมย์,7
สเปน,ยโสธร,5
สเปน,สกลนคร,5
สเปน,กาฬสินธุ์,5
สเปน,ศรีสะเกษ,5
สเปน,ปทุมธานี,4
สเปน,อุดรธานี,3
สเปน,นครพนม,3
สเปน,ขอนแก่น,3
สเปน,สุรินทร์,3
สเปน,จันทบุรี,2
สเปน,กำแพงเพชร,2
สเปน,มหาสารคาม,2
สเปน,สมุทรปราการ,2
สเปน,พิษณุโลก,2
สเปน,ตรัง,2
สเปน,ชลบุรี,2
สเปน,ฉะเชิงเทรา,1
สเปน,นนทบุรี,1
สเปน,สระแก้ว,1
สเปน,น่าน,1
สเปน,ลำปาง,1
สเปน,พะเยา,1
สเปน,เพชรบูรณ์,1
สเปน,ประจวบคีรีขันธ์,1
สเปน,เชียงราย,1
สเปน,พิจิตร,1
สเปน,หนองบัวลำภู,1
สเปน,อำนาจเจริญ,1
สเปน,เพชรบุรี,1
สเปน,พระนครศรีอยุธยา,1
สเปน,ชุมพร,1
สเปน,อุตรดิตถ์,1
สเปน,ระยอง,1
สเปน,บุรีรัมย์,25
สเปน,นครราชสีมา,12
สเปน,สกลนคร,8
สเปน,กรุงเทพมหานคร,7
สเปน,ปทุมธานี,6
สเปน,ขอนแก่น,6
สเปน,ชัยภูมิ,5
สเปน,สุรินทร์,5
สเปน,นครปฐม,4
สเปน,อุบลราชธานี,4
สเปน,ร้อยเอ็ด,3
สเปน,นครสวรรค์,3
สเปน,เชียงราย,3
สเปน,ศรีสะเกษ,3
สเปน,มุกดาหาร,3
สเปน,ปราจีนบุรี,3
สเปน,ภูเก็ต,2
สเปน,กาญจนบุรี,2
สเปน,อุทัยธานี,2
สเปน,เพชรบุรี,2
สเปน,สระบุรี,2
สเปน,สุโขทัย,2
สเปน,ยโสธร,1
สเปน,อ่างทอง,1
สเปน,นครพนม,1
สเปน,ระนอง,1
สเปน,ตาก,1
สเปน,หนองคาย,1
สเปน,สิงห์บุรี,1
สเปน,เชียงใหม่,1
สเปน,กำแพงเพชร,1
สเปน,แพร่,1
เนเธอร์แลนด์,อุบลราชธานี,31
เนเธอร์แลนด์,นครราชสีมา,11
เนเธอร์แลนด์,กรุงเทพมหานคร,10
เนเธอร์แลนด์,บุรีรัมย์,7
เนเธอร์แลนด์,ยโสธร,5
เนเธอร์แลนด์,สกลนคร,5
เนเธอร์แลนด์,กาฬสินธุ์,5
เนเธอร์แลนด์,ศรีสะเกษ,5
เนเธอร์แลนด์,ปทุมธานี,4
เนเธอร์แลนด์,อุดรธานี,3
เนเธอร์แลนด์,นครพนม,3
เนเธอร์แลนด์,ขอนแก่น,3
เนเธอร์แลนด์,สุรินทร์,3
เนเธอร์แลนด์,จันทบุรี,2
เนเธอร์แลนด์,กำแพงเพชร,2
เนเธอร์แลนด์,มหาสารคาม,2
เนเธอร์แลนด์,สมุทรปราการ,2
เนเธอร์แลนด์,พิษณุโลก,2
